Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
1105,Universidade Federal de Sergipe,BRAZIL,37.06,60.18,25.08,32.78,53.61,52.23,260.93
1106,Scuola Superiore Sant'Anna,ITALY,37.99,60.53,25.21,39.6,51.71,45.65,260.69
1107,University of the Andes Colombia,COLOMBIA,40.8,57.13,27.83,44.11,49.52,41.29,260.67
1108,Universidad de Guadalajara,MEXICO,46.08,56.41,28.65,40.74,49.17,39.55,260.6
1109,University of Gdansk,POLAND,46.21,57.63,26.8,39.86,49.38,40.64,260.52
1110,Ehime University,JAPAN,43.83,59.02,26.88,37.24,50.95,42.51,260.43
1111,University of Toyama,JAPAN,44.28,58.59,27.26,36.43,51.39,42.46,260.4
1112,Universidad de Las Palmas de Gran Canaria,SPAIN,39.56,58.49,25.54,38.6,51.7,46.46,260.35
1113,University of Maine Orono,USA,42.28,60.37,25.82,36.74,50.96,44.06,260.24
1114,Kitasato University,JAPAN,45.84,59.09,27.93,33.85,51.56,41.92,260.21
1115,Universidade Estadual de Maringa,BRAZIL,45.63,58.23,28.03,35.57,50.92,41.82,260.21
1116,Kunming Medical University,CHINA MAINLAND,49.07,58.76,26.38,30.51,52.45,42.98,260.14
1117,Universitat de Lleida,SPAIN,43.04,58.84,25.3,38.67,50.5,43.63,259.97
1118,Shihezi University,CHINA MAINLAND,50.93,59.05,25.44,27.19,52.77,44.59,259.97
1119,National Taiwan Normal University,TAIWAN,44.92,57.59,26.53,39.25,50.49,41.18,259.97
1120,Howard University,USA,33.11,60.38,24.83,35.37,53.84,52.24,259.77
1121,University of Calcutta,INDIA,44.59,59.25,27.9,34.53,51.29,41.99,259.54
1122,Universidade Federal de Lavras,BRAZIL,48.43,57.51,27.86,37.07,48.77,39.81,259.45
1123,Yantai University,CHINA MAINLAND,50.93,58.57,24.33,28.27,52.58,44.71,259.39
1124,Erciyes University,TURKEY,46.85,58.3,28.81,34.78,49.88,40.72,259.35
1125,Anhui Normal University,CHINA MAINLAND,47.23,59.24,23.79,29.66,52.77,46.62,259.33
1126,Selcuk University,TURKEY,46.21,57.81,28.75,35.52,50.03,41.01,259.33
1127,Northwest Normal University - China,CHINA MAINLAND,52.26,59.0,26.15,22.62,53.45,45.71,259.19
1128,Near East University,TURKEY,40.7,56.78,26.55,42.59,49.39,43.16,259.16
1129,University of Kaiserslautern,GERMANY (FED REP GER),40.57,58.96,26.51,39.9,50.22,42.99,259.15
1130,Southwest Medical University,CHINA MAINLAND,48.88,59.77,25.79,29.07,52.0,43.62,259.13
1131,Mazandaran University Medical Sciences,IRAN,28.32,64.3,23.44,30.19,55.49,57.33,259.07
1132,University of Isfahan,IRAN,45.33,58.43,26.49,35.77,50.97,42.04,259.02
1133,Tokyo University of Agriculture & Technology,JAPAN,44.11,57.74,27.15,39.06,50.2,40.7,258.96
1134,Bahir Dar University,ETHIOPIA,33.42,59.91,20.44,31.71,53.28,60.0,258.76
1135,University of Lagos,NIGERIA,29.63,60.76,22.79,35.57,52.82,57.1,258.66
1136,Portland State University,USA,39.8,60.15,27.02,36.31,51.87,43.29,258.44
1137,Universidad de Almeria,SPAIN,45.66,57.69,26.46,38.89,48.87,40.81,258.38
1138,Indian Institute of Technology (IIT) - Hyderabad,INDIA,44.73,58.15,25.13,34.45,51.14,44.71,258.31
1139,Universidade Tecnologica Federal do Parana,BRAZIL,47.08,56.87,27.95,37.08,49.44,39.88,258.3
1140,Jiangxi University of Science & Technology,CHINA MAINLAND,49.89,58.44,24.15,27.48,52.71,45.43,258.1
1141,Heilongjiang University,CHINA MAINLAND,43.42,61.13,23.53,24.17,55.36,50.42,258.03
1142,Islamia University of Bahawalpur,PAKISTAN,45.82,56.15,23.91,40.13,49.24,42.75,257.99
1143,Kagoshima University,JAPAN,44.62,57.93,27.5,36.74,50.3,40.69,257.77
1144,Brandeis University,USA,32.83,61.38,25.25,33.34,54.24,50.55,257.6
1145,Nazarbayev University,KAZAKHSTAN,42.28,55.84,25.38,44.37,48.31,41.4,257.59
1146,University of Tabuk,SAUDI ARABIA,43.27,54.42,21.99,40.89,49.95,47.02,257.54
1147,King Mongkuts University of Technology Thonburi,THAILAND,45.17,56.85,24.93,39.27,49.06,42.13,257.41
1148,Birkbeck University London,ENGLAND,35.96,59.06,26.96,39.59,51.61,44.19,257.38
1149,Shenyang Pharmaceutical University,CHINA MAINLAND,43.1,61.02,25.15,26.35,55.04,46.53,257.18
1150,Zhejiang Gongshang University,CHINA MAINLAND,47.43,57.26,23.68,33.71,51.13,43.9,257.13
1151,University of Peradeniya,SRI LANKA,27.46,60.07,20.34,35.46,53.86,59.87,257.06
1152,University of Mons,BELGIUM,36.0,59.0,23.38,40.85,50.83,46.95,257.01
1153,Incheon National University,SOUTH KOREA,45.14,56.94,25.22,36.35,50.74,42.37,256.76
1154,Salzburg University,AUSTRIA,38.86,57.68,24.61,42.2,49.88,43.22,256.45
1155,Poznan University of Technology,POLAND,46.42,57.49,27.52,34.62,49.34,41.03,256.42
1156,University of Foggia,ITALY,40.2,61.01,26.05,36.82,49.06,43.13,256.27
1157,Zhejiang Chinese Medical University,CHINA MAINLAND,49.85,58.54,26.07,27.11,51.84,42.59,256.0
1158,Scuola Normale Superiore di Pisa,ITALY,34.89,60.96,24.7,38.55,50.87,46.02,256.0
1159,Iuliu Hatieganu University of Medicine & Pharmacy,ROMANIA,33.6,61.28,25.92,36.43,50.49,48.22,255.94
1160,Jichi Medical University,JAPAN,39.93,60.78,27.64,31.26,52.01,44.26,255.88
1161,Universidad de Leon,SPAIN,43.65,57.05,26.75,37.81,49.12,41.4,255.79
1162,University of Dhaka,BANGLADESH,40.2,56.9,23.55,39.46,49.28,46.31,255.7
1163,Guilin University of Technology,CHINA MAINLAND,51.21,56.89,25.04,28.44,50.93,42.95,255.46
1164,University of Lahore,PAKISTAN,44.45,57.33,25.2,40.91,47.1,40.47,255.46
1165,University of Akron,USA,35.27,60.31,25.47,35.91,52.4,46.02,255.38
1166,Huzhou University,CHINA MAINLAND,51.27,57.31,23.16,33.91,48.29,41.43,255.38
1167,Ahmadu Bello University,NIGERIA,24.98,60.53,20.36,33.55,53.62,62.31,255.35
1168,Rhodes University,SOUTH AFRICA,37.74,58.03,24.81,39.61,50.08,44.96,255.23
1169,Aswan University,EGYPT,37.62,56.03,21.74,39.34,50.04,50.42,255.19
1170,AgroSup Dijon,FRANCE,37.29,60.33,23.18,36.27,51.49,46.61,255.17
1171,Helwan University,EGYPT,42.92,55.8,25.38,40.72,48.89,41.29,255.0
1172,University of Warmia & Mazury,POLAND,46.31,56.94,27.8,36.55,48.05,39.27,254.92
1173,Indian Institute of Technology (IIT) - Indore,INDIA,41.94,57.93,24.4,33.97,51.62,45.04,254.9
1174,Ecole nationale superieure de chimie de Montpellier,FRANCE,39.25,59.52,22.49,38.87,50.02,44.67,254.82
1175,Universitat Kassel,GERMANY (FED REP GER),39.52,58.62,26.03,39.89,49.11,41.61,254.78
1176,University of Lodz,POLAND,44.79,57.06,27.63,38.51,48.06,38.71,254.76
1177,University of Silesia in Katowice,POLAND,45.79,56.22,26.88,38.46,48.47,38.86,254.68
1178,Politecnico di Bari,ITALY,36.83,58.49,25.59,37.18,50.59,45.93,254.6
1179,Haramaya University,ETHIOPIA,21.87,62.82,16.84,27.86,56.53,68.67,254.58
1180,Fujita Health University,JAPAN,39.07,60.03,24.89,30.86,52.85,46.84,254.54
1181,Universidade do Algarve,PORTUGAL,39.0,57.52,24.6,42.36,48.91,42.03,254.42
1182,University of Mohaghegh Ardabili,IRAN,37.74,57.81,22.45,32.87,52.95,50.6,254.42
1183,Shanghai University of Engineering Science,CHINA MAINLAND,49.6,55.85,24.95,30.0,51.25,42.73,254.38
1184,Universidad Autonoma de Nuevo Leon,MEXICO,42.77,56.44,27.9,40.31,47.93,38.82,254.17
1185,Education University of Hong Kong (EdUHK),HONG KONG,42.16,59.1,24.72,34.23,50.58,43.26,254.05
1186,New York Medical College,USA,30.71,60.95,25.76,34.19,52.07,49.75,253.42
1187,Urmia University,IRAN,42.98,57.96,25.26,33.86,50.22,43.13,253.41
1188,Anhui University of Technology,CHINA MAINLAND,45.33,58.34,23.63,26.98,52.87,46.15,253.3
1189,Payame Noor University,IRAN,40.27,59.89,26.25,32.69,50.51,43.66,253.27
1190,Qingdao University of Technology,CHINA MAINLAND,49.18,56.15,22.54,28.24,51.48,45.42,253.02
1191,City College of New York (CUNY),USA,32.08,60.83,24.77,35.83,52.17,47.32,253.0
1192,Jeju National University,SOUTH KOREA,45.41,56.81,25.57,33.03,50.03,42.13,252.98
1193,Baqiyatallah University of Medical Sciences (BMSU),IRAN,25.11,65.03,23.29,29.89,54.69,54.89,252.92
1194,University of Health Sciences Turkey,TURKEY,57.53,55.0,34.19,30.06,45.03,30.92,252.72
1195,Universidad Autonoma de Chile,CHILE,33.2,58.4,22.34,40.57,50.2,47.91,252.61
1196,Charles Sturt University,AUSTRALIA,40.1,57.26,26.54,40.15,48.09,40.46,252.6
1197,Universiti Malaysia Pahang,MALAYSIA,32.18,61.15,26.53,40.81,48.2,43.71,252.57
1198,Guangxi Normal University,CHINA MAINLAND,46.65,56.33,23.76,30.95,50.88,43.8,252.36
1199,University of Nigeria,NIGERIA,40.33,56.94,26.56,39.21,48.31,40.97,252.32
1200,Ecole de Technologie Superieure - Canada,CANADA,38.65,55.52,24.26,39.37,50.39,44.1,252.28
1201,University of Split,CROATIA,38.65,58.18,26.97,39.85,47.17,41.38,252.2
1202,Universite Paul-Valery,FRANCE,35.23,58.85,25.02,41.11,48.68,43.16,252.05
1203,Ihsan Dogramaci Bilkent University,TURKEY,38.07,56.77,24.5,38.39,50.5,43.6,251.83
1204,Universidad Austral de Chile,CHILE,42.98,55.1,25.3,43.05,46.51,38.88,251.82
1205,Ahvaz Jundishapur University of Medical Sciences (AJUMS),IRAN,30.66,62.33,25.88,30.57,52.69,49.47,251.61
1206,Al Jouf University,SAUDI ARABIA,49.02,52.88,23.46,43.78,44.48,37.93,251.55
1207,Universidade da Beira Interior,PORTUGAL,37.4,58.13,25.38,38.67,48.85,42.97,251.39
1208,Democritus University of Thrace,GREECE,37.55,58.0,25.61,39.05,48.48,42.37,251.06
1209,Yamagata University,JAPAN,42.53,56.4,25.79,34.97,49.85,41.46,250.99
1210,Universidade Catolica Portuguesa,PORTUGAL,27.86,59.9,20.86,32.71,52.5,57.16,250.99
1211,University of Denver,USA,37.44,59.17,25.79,32.55,51.66,44.3,250.9
1212,Gunma University,JAPAN,41.97,57.59,26.76,32.13,50.4,41.74,250.6
1213,Tokyo Women's Medical University,JAPAN,38.79,59.61,27.3,31.94,50.54,42.4,250.56
1214,Jikei University,JAPAN,42.19,59.35,26.15,30.83,49.67,42.27,250.46
1215,Southern Methodist University,USA,36.9,57.27,25.95,35.21,50.63,44.22,250.18
1216,Universidad Nacional de Educacion a Distancia (UNED),SPAIN,39.83,55.22,28.23,36.19,47.91,42.67,250.06
1217,Medical University of Lublin,POLAND,44.23,58.58,26.74,35.13,46.84,38.41,249.93
1218,King Faisal University,SAUDI ARABIA,46.7,53.34,24.15,43.6,44.45,37.55,249.79
1219,University of Paderborn,GERMANY (FED REP GER),37.21,55.93,25.15,38.11,49.14,44.23,249.77
1220,Rochester Institute of Technology,USA,34.68,58.08,26.29,36.27,50.07,44.37,249.75
1221,Linnaeus University,SWEDEN,38.03,56.48,24.79,39.41,49.13,41.84,249.69
1222,Bharathiar University,INDIA,36.4,58.36,24.29,36.18,50.36,44.0,249.6
1223,Universidade Estadual de Londrina,BRAZIL,40.67,56.91,27.07,35.22,49.28,40.43,249.57
1224,University of North Carolina Greensboro,USA,41.25,57.69,26.39,33.96,49.39,40.88,249.56
1225,Sichuan Normal University,CHINA MAINLAND,42.0,58.91,21.61,25.66,52.64,48.63,249.47
1226,Central Queensland University,AUSTRALIA,38.79,57.93,24.59,36.72,49.2,42.09,249.32
1227,Kyoto Prefectural University of Medicine,JAPAN,40.76,58.28,26.24,29.53,51.09,43.31,249.22
1228,Daegu Gyeongbuk Institute of Science & Technology (DGIST),SOUTH KOREA,37.4,58.17,22.56,33.19,51.49,46.29,249.1
1229,Texas A&M University Qatar,QATAR,29.47,57.93,22.94,41.93,50.1,46.51,248.88
1230,Universite Paris 13,FRANCE,27.04,59.46,25.33,38.93,51.75,46.37,248.87
1231,Universita Ca Foscari Venezia,ITALY,40.93,55.88,25.26,39.26,47.38,40.1,248.8
1232,Zhengzhou University of Light Industry,CHINA MAINLAND,40.76,58.51,23.21,26.3,52.97,46.96,248.7
1233,National Institute of Technology Tiruchirappalli,INDIA,42.65,57.34,25.88,31.5,49.73,41.58,248.69
1234,Oakland University,USA,36.9,56.89,26.44,36.62,49.49,42.3,248.65
1235,Parthenope University Naples,ITALY,35.43,58.49,25.19,34.83,49.9,44.52,248.37
1236,Pontificia Universidade Catolica Do Rio Grande Do Sul,BRAZIL,34.17,57.26,25.95,37.46,49.36,44.05,248.26
1237,Pontificia Universidad Javeriana,COLOMBIA,31.46,56.3,25.18,39.94,48.43,46.71,248.02
1238,Pontificia Universidad Catolica de Valparaiso,CHILE,41.28,53.59,25.18,41.45,47.01,39.34,247.85
1239,Semnan University,IRAN,40.4,57.31,24.18,30.4,51.14,44.37,247.8
1240,Chosun University,SOUTH KOREA,44.62,55.5,26.06,32.25,49.55,39.82,247.8
1241,Amrita Vishwa Vidyapeetham,INDIA,36.59,58.0,29.52,33.44,47.72,42.29,247.56
1242,Teikyo University,JAPAN,37.96,58.83,25.77,30.39,50.7,43.9,247.55
1243,Universitat Siegen,GERMANY (FED REP GER),36.2,58.41,25.27,38.11,47.63,41.63,247.25
1244,Cadi Ayyad University of Marrakech,MOROCCO,42.95,53.89,26.37,40.2,45.57,38.14,247.11
1245,Hanoi Medical University,VIETNAM,20.86,60.8,16.45,31.04,55.39,62.54,247.08
1246,Central South University of Forestry & Technology,CHINA MAINLAND,42.16,57.49,22.03,29.1,50.68,45.52,246.98
1247,De Montfort University,ENGLAND,34.89,56.28,24.46,39.28,49.0,42.99,246.9
1248,Chengdu University,CHINA MAINLAND,50.09,54.32,22.39,29.14,48.65,42.21,246.8
1249,University of Wuppertal,GERMANY (FED REP GER),37.7,57.79,24.94,37.55,46.91,41.84,246.73
1250,Ball State University,USA,25.04,60.46,21.41,27.05,54.43,58.31,246.71
1251,Keimyung University,SOUTH KOREA,42.95,56.61,26.01,30.57,49.15,41.34,246.63
1252,Chung Yuan Christian University,TAIWAN,39.83,55.86,23.21,35.71,49.31,42.68,246.6
1253,Oslo Metropolitan University (OsloMet),NORWAY,41.54,54.65,25.57,37.94,47.81,38.86,246.36
1254,University of Nottingham Ningbo China,CHINA MAINLAND,37.1,56.78,21.97,38.82,48.23,43.35,246.24
1255,Miami University,USA,40.53,56.27,26.77,34.34,48.56,39.55,246.02
1256,Universite Jean Monnet,FRANCE,39.59,54.53,25.09,39.33,47.62,39.73,245.89
1257,Texas State University San Marcos,USA,41.85,55.67,26.85,35.24,47.84,38.42,245.87
1258,University of Bradford,ENGLAND,36.0,56.15,23.85,39.7,48.01,42.05,245.76
1259,Nippon Medical School,JAPAN,32.79,59.05,26.16,30.87,51.4,45.44,245.69
1260,Aberystwyth University,WALES,32.41,57.73,22.67,38.4,49.28,45.2,245.69
1261,North China University of Science & Technology,CHINA MAINLAND,41.6,57.29,23.42,24.74,52.49,46.03,245.57
1262,Yamaguchi University,JAPAN,42.68,55.35,26.15,34.05,47.84,39.46,245.53
1263,Sidi Mohamed Ben Abdellah University of Fez,MOROCCO,38.75,54.05,24.54,35.15,46.33,46.71,245.53
1264,University of Camerino,ITALY,36.16,57.58,23.06,37.71,48.03,42.74,245.28
1265,Universidad Publica de Navarra,SPAIN,39.04,54.72,24.29,38.12,48.13,40.94,245.24
1266,Hubei University of Technology,CHINA MAINLAND,41.91,55.13,23.45,29.74,50.65,44.31,245.2
1267,Shahid Bahonar University of Kerman (SBUK),IRAN,41.15,55.98,25.09,32.98,48.85,40.89,244.94
1268,Suzhou University of Science & Technology,CHINA MAINLAND,45.82,55.46,22.46,27.26,50.02,43.67,244.69
1269,Tokyo Medical University,JAPAN,41.22,57.05,25.58,31.38,48.37,41.0,244.59
1270,Tsinghua Shenzhen International Graduate School,CHINA MAINLAND,11.83,65.79,22.58,28.84,58.5,56.99,244.53
1271,Tuscia University,ITALY,36.83,57.83,23.16,35.04,48.22,43.42,244.49
1272,University of Salford,ENGLAND,32.55,57.49,24.59,40.13,48.21,41.44,244.42
1273,Universidad de Santiago de Chile,CHILE,41.69,53.09,25.53,40.96,45.65,37.46,244.38
1274,University of the Philippines Manila,PHILIPPINES,21.64,59.06,19.08,33.0,52.93,58.67,244.38
1275,William & Mary,USA,30.76,58.88,24.77,34.86,50.19,44.79,244.25
1276,Marquette University,USA,36.36,56.48,25.83,34.09,49.31,42.12,244.19
1277,Toho University,JAPAN,40.07,56.62,26.24,32.17,48.71,40.33,244.14
1278,Pomeranian Medical University,POLAND,34.73,57.56,22.55,31.11,50.41,47.76,244.12
1279,Universite Ferhat Abbas Setif,ALGERIA,23.9,55.3,18.91,32.16,50.37,63.44,244.09
1280,Cukurova University,TURKEY,43.74,53.97,29.03,33.31,46.65,37.19,243.88
1281,Akdeniz University,TURKEY,44.59,54.63,28.17,32.14,46.57,37.66,243.77
1282,Nova Southeastern University,USA,30.25,59.48,23.19,32.41,50.32,48.08,243.74
1283,Shahrood University of Technology,IRAN,38.32,56.55,23.81,35.26,48.23,41.52,243.68
1284,University of North Dakota Grand Forks,USA,34.81,57.21,24.21,33.93,49.92,43.49,243.57
1285,Ritsumeikan University,JAPAN,40.6,54.76,26.76,35.58,47.26,38.57,243.52
1286,Xi'an Jiaotong-Liverpool University,CHINA MAINLAND,37.44,54.0,22.68,38.3,47.94,43.01,243.38
1287,Savitribai Phule Pune University,INDIA,37.17,56.92,25.01,31.29,49.11,43.73,243.24
1288,South Dakota State University,USA,34.68,57.34,24.07,33.67,49.28,44.14,243.18
1289,Oxford Brookes University,ENGLAND,33.15,56.1,24.99,38.59,48.02,42.21,243.06
1290,Tribhuvan University,NEPAL,36.75,54.73,22.25,39.33,46.47,43.5,243.02
1291,Nguyen Tat Thanh University (NTTU),VIETNAM,31.31,56.55,18.5,34.02,49.5,52.87,242.76
1292,Fukushima Medical University,JAPAN,41.06,56.35,25.55,29.56,48.89,41.24,242.65
1293,Amity University Noida,INDIA,39.76,56.82,27.34,34.81,44.93,38.82,242.48
1294,Bogazici University,TURKEY,35.88,53.87,26.45,37.7,47.86,40.66,242.42
1295,University of Jeddah,SAUDI ARABIA,41.41,52.18,23.18,42.28,44.68,38.64,242.37
1296,Henan University of Technology,CHINA MAINLAND,45.68,55.26,23.5,25.56,49.85,42.42,242.27
1297,University of Tras-os-Montes & Alto Douro,PORTUGAL,37.55,55.8,24.19,37.51,46.63,40.57,242.25
1298,University of Zambia,ZAMBIA,28.37,55.57,19.11,37.6,50.42,51.13,242.21
1299,Hubei University of Medicine,CHINA MAINLAND,35.43,59.32,20.84,22.64,53.4,50.48,242.12
1300,University of Malta,MALTA,32.18,55.54,24.68,40.84,46.45,42.18,241.86
1301,Universidad de La Frontera,CHILE,35.96,53.99,23.55,40.12,46.57,41.44,241.63
1302,University of Central Lancashire,ENGLAND,31.65,56.25,24.7,39.05,48.02,41.93,241.6
1303,Razi University,IRAN,38.29,56.35,23.83,31.9,49.1,42.14,241.6
1304,University of Texas Rio Grande Valley,USA,38.47,54.71,25.0,36.08,46.84,40.48,241.58
1305,Poznan University of Life Sciences,POLAND,44.03,55.58,24.88,32.12,46.28,38.65,241.54
1306,Brock University,CANADA,39.35,54.02,25.46,38.16,46.44,37.99,241.42
1307,University of Cape Coast,GHANA,32.04,55.08,18.99,32.96,49.02,53.32,241.41
1308,Harbin University of Science & Technology,CHINA MAINLAND,41.88,55.26,24.77,26.92,50.43,42.09,241.35
1309,Inner Mongolia University,CHINA MAINLAND,44.08,55.23,23.4,27.99,48.71,41.9,241.32
1310,Hassan II University of Casablanca,MOROCCO,40.4,53.18,27.48,38.3,43.97,37.95,241.29
1311,Guangdong Medical University,CHINA MAINLAND,40.73,57.2,22.98,26.61,49.91,43.59,241.01
1312,Changchun University of Science & Technology,CHINA MAINLAND,45.87,53.61,26.44,26.35,49.24,39.48,240.99
1313,Middlesex University,ENGLAND,31.65,56.73,23.92,38.37,47.95,42.22,240.85
1314,Universitat Ramon Llull,SPAIN,34.47,55.92,22.21,36.18,48.31,43.71,240.8
1315,Shenyang Agricultural University,CHINA MAINLAND,43.8,54.93,23.39,28.47,48.65,41.38,240.62
1316,Alfaisal University,SAUDI ARABIA,22.32,59.11,18.39,32.55,51.77,56.41,240.55
1317,Nagoya City University,JAPAN,40.03,54.91,25.93,30.88,48.49,40.14,240.39
1318,Marshall University,USA,18.49,60.51,19.21,24.09,54.84,63.2,240.33
1319,University of Hyderabad,INDIA,39.69,56.22,25.14,30.67,48.02,40.56,240.3
1320,Karadeniz Technical University,TURKEY,40.13,54.83,27.03,30.27,48.17,39.85,240.29
1321,University of Latvia,LATVIA,34.73,53.09,25.04,38.72,46.28,42.01,239.87
1322,Stevens Institute of Technology,USA,35.35,55.01,22.75,35.72,47.92,42.88,239.63
1323,Fu Jen Catholic University,TAIWAN,44.54,53.75,24.54,31.79,46.81,38.16,239.58
1324,Saitama Medical University,JAPAN,37.36,56.48,25.6,28.57,49.21,42.32,239.54
1325,Bocconi University,ITALY,32.23,55.18,21.79,37.86,48.76,43.68,239.5
1326,Peter the Great St. Petersburg Polytechnic University,RUSSIA,37.21,54.0,31.08,39.38,43.13,34.63,239.42
1327,Universidade Federal de Juiz de Fora,BRAZIL,40.2,53.68,27.3,34.04,46.38,37.76,239.37
1328,Sheffield Hallam University,ENGLAND,33.15,55.82,25.43,36.92,47.73,40.3,239.35
1329,Universidad de Cartagena,COLOMBIA,16.61,57.49,17.07,29.19,52.29,66.54,239.18
1330,Villanova University,USA,31.94,55.68,24.04,30.94,48.68,47.87,239.15
1331,Anhui University of Science & Technology,CHINA MAINLAND,49.18,52.74,23.54,24.97,48.34,40.27,239.04
1332,Al-Imam Muhammad Ibn Saud Islamic University,SAUDI ARABIA,36.24,52.22,21.78,37.81,45.77,45.05,238.86
1333,MINES ParisTech,FRANCE,32.88,55.27,21.65,35.15,48.78,45.06,238.78
1334,Technical University of Ostrava,CZECH REPUBLIC,41.66,50.44,27.27,40.65,43.36,35.31,238.7
1335,Bucharest University of Economic Studies,ROMANIA,24.24,53.98,25.21,25.84,46.98,62.38,238.64
1336,Universite de Limoges,FRANCE,32.74,54.18,22.94,37.67,47.85,43.23,238.6
1337,Technical University Freiberg,GERMANY (FED REP GER),37.96,53.13,22.75,37.26,47.19,40.23,238.52
1338,California Polytechnic State University San Luis Obispo,USA,32.04,53.32,22.45,31.97,49.66,49.01,238.45
1339,Gadjah Mada University,INDONESIA,40.4,52.31,30.47,40.68,41.38,33.09,238.33
1340,Guangdong Pharmaceutical University,CHINA MAINLAND,41.22,55.49,22.71,24.32,50.62,43.92,238.28
1341,"International Islamic University, Pakistan",PAKISTAN,36.08,54.47,22.16,37.64,46.79,40.94,238.07
