Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
2239,Florida Gulf Coast University,United States of America,5.98,19.68,4.91,17.26,18.43,13.27,79.52
2240,Universidad Catolica de Murcia,Spain,14.34,17.79,5.88,12.51,12.05,16.8,79.37
2241,South Ural State University,Russia,13.49,13.8,12.58,9.59,15.82,14.06,79.34
2242,Adelphi University,United States of America,9.38,17.88,7.7,16.34,13.14,14.81,79.25
2243,University of St Thomas Minnesota,United States of America,5.77,19.6,9.92,17.31,14.62,11.82,79.04
2244,Hautes Etudes Commerciales (HEC) Paris,France,2.13,18.71,1.57,18.66,18.42,19.56,79.04
2245,Hoshi University,Japan,6.79,24.09,5.75,15.96,15.52,10.92,79.02
2246,University of Abertay Dundee,United Kingdom,5.56,18.64,5.19,16.56,15.42,17.6,78.97
2247,University of Basrah,Iraq,6.39,18.19,3.66,15.13,15.03,20.53,78.93
2248,Jomo Kenyatta University of Agriculture & Technology,Kenya,9.73,18.25,4.52,13.14,11.73,21.55,78.92
2249,Pomona College,United States of America,4.7,19.95,7.12,18.01,16.26,12.8,78.84
2250,Al-Farabi Kazakh National University,Kazakhstan,13.35,12.94,12.26,11.49,7.27,21.51,78.82
2251,Universidade Estadual do Oeste do Parana,Brazil,15.41,18.02,10.18,14.27,11.7,9.09,78.68
2252,Akita Prefectural University,Japan,8.13,19.57,6.51,15.91,12.25,16.11,78.48
2253,University of Lahore,Pakistan,18.82,15.26,6.69,10.18,8.2,19.33,78.48
2254,Comillas Pontifical University,Spain,8.49,19.7,5.3,15.21,15.59,14.06,78.36
2255,Xi'an University of Posts & Telecommunications,China,10.57,18.08,7.61,18.55,14.9,8.64,78.35
2256,Heilongjiang Bayi Agricultural University,China,13.2,19.53,6.22,15.05,11.69,12.65,78.34
2257,California State University San Marcos,United States of America,7.18,20.88,5.87,15.86,17.21,11.29,78.28
2258,University of Opole,Poland,12.46,17.19,7.92,13.64,10.05,16.96,78.22
2259,Hazara University,Pakistan,6.18,18.94,4.98,14.85,14.23,19.02,78.2
2260,Tokyo City University,Japan,10.24,17.2,7.56,15.02,14.8,13.27,78.1
2261,University Quebec Abitibi-Temiscamingue,Canada,6.59,18.81,4.53,16.57,15.6,15.76,77.85
2262,Chang Jung Christian University,Taiwan,10.57,19.76,6.88,16.0,12.91,11.65,77.78
2263,University of West Florida,United States of America,6.98,20.15,5.67,16.18,17.22,11.47,77.67
2264,Instituto Superior Psicologia Aplicada (ISPA),Portugal,8.49,16.61,4.48,14.75,13.96,19.11,77.4
2265,Universidad Nacional Costa Rica,Costa Rica,9.03,17.72,2.94,13.24,14.12,20.33,77.37
2266,Anhui Jianzhu University,China,10.07,21.3,6.57,15.93,15.31,8.16,77.35
2267,Chengdu University,China,21.18,15.21,7.78,12.03,8.28,12.72,77.21
2268,Opole University of Technology,Poland,7.56,20.05,8.5,14.75,13.9,12.4,77.17
2269,Moi University,Kenya,3.34,20.68,4.36,12.57,13.5,22.73,77.17
2270,Hawassa University,Ethiopia,8.31,17.89,3.36,14.14,13.37,19.73,76.8
2271,National Institute of Technology Silchar,India,16.32,20.35,8.58,15.18,12.99,3.39,76.8
2272,University of Rwanda,Rwanda,9.73,16.81,5.05,11.2,10.21,23.62,76.64
2273,Assam University,India,11.22,20.04,7.56,14.94,12.13,10.64,76.53
2274,Hitit University,Turkey,14.2,18.13,8.7,14.11,11.59,9.74,76.46
2275,College of the Holy Cross,United States of America,1.87,21.69,7.98,16.55,17.8,10.45,76.35
2276,Macalester College,United States of America,5.14,20.74,5.77,15.79,16.74,12.16,76.34
2277,Damanhour University,Egypt,10.57,17.71,4.67,12.6,10.46,20.24,76.25
2278,University of Hradec Kralove,Czech Republic,9.21,14.91,13.36,12.47,10.3,15.88,76.13
2279,Shoolini University,India,5.56,21.36,1.24,15.33,19.52,13.04,76.05
2280,Kyoto Pharmaceutical University,Japan,7.75,22.95,6.58,16.11,14.11,8.52,76.02
2281,University of Veterinary & Animal Science - Pakistan,Pakistan,18.37,13.64,9.5,9.59,5.72,18.97,75.79
2282,University Chouaib Doukkali,Morocco,6.98,17.37,4.65,14.21,14.19,18.21,75.62
2283,Universite Mouloud Mammeri de Tizi Ouzou,Algeria,8.13,16.12,6.09,13.07,10.88,21.32,75.6
2284,Universite des Sciences et de la Technologie d'Oran Mohamed Boudiaf,Algeria,10.57,15.17,8.11,12.16,8.76,20.81,75.58
2285,Can Tho University,Vietnam,7.94,16.49,3.3,13.77,13.12,20.93,75.55
2286,Dr B R Ambedkar National Institute of Technology Jalandhar,India,10.57,21.85,6.93,15.51,13.66,7.0,75.52
2287,Qassim University,Saudi Arabia,10.24,16.05,6.39,11.38,9.5,21.81,75.36
2288,Al-Balqa Applied University,Jordan,5.35,15.68,4.93,16.07,14.18,18.88,75.08
2289,Zhongyuan University of Technology,China,14.06,19.18,6.88,15.01,12.93,6.87,74.93
2290,Valparaiso University,United States of America,2.38,20.62,4.29,14.12,19.06,14.41,74.87
2291,Western Illinois University,United States of America,5.14,19.4,5.66,15.98,15.96,12.65,74.79
2292,Shijiazhuang Tiedao University,China,12.46,19.59,7.91,15.94,13.15,5.69,74.73
2293,Vanderbilt University Peabody College,United States of America,4.92,21.01,3.11,21.59,21.22,2.77,74.63
2294,Shandong University of Finance & Economics,China,7.56,17.48,6.58,18.45,17.29,7.14,74.5
2295,Universidade do Vale do Rio dos Sinos (Unisinos),Brazil,9.03,17.94,6.13,13.6,15.11,12.57,74.38
2296,Sardar Patel University,India,7.37,23.21,6.13,16.19,15.83,5.53,74.26
2297,Baoji University of Arts & Sciences,China,11.85,19.93,4.23,16.64,14.42,7.14,74.22
2298,UCSI University,Malaysia,6.59,20.34,3.43,13.77,16.12,13.92,74.17
2299,Near East University,Turkey,18.94,12.15,7.21,9.98,7.39,18.45,74.12
2300,ESADE Business School,Spain,1.36,16.71,0.01,17.73,22.03,16.06,73.89
2301,West Chester University of Pennsylvania,United States of America,6.18,19.3,6.05,15.86,15.3,11.11,73.8
2302,Central Washington University,United States of America,4.7,18.4,5.24,16.31,15.88,13.04,73.57
2303,Universite de M'hammed Bougara Boumerdes,Algeria,9.03,16.05,7.7,12.41,10.21,18.06,73.46
2304,Waterford Institute of Technology,Ireland,5.56,17.13,4.81,14.26,14.67,17.02,73.45
2305,Wuhan Naval University of Engineering,China,7.94,20.36,13.49,16.78,14.28,0.58,73.42
2306,Showa Pharmaceutical University,Japan,7.56,21.24,3.13,13.24,15.04,13.11,73.32
2307,Xi'an Shiyou University,China,16.32,15.87,10.18,12.49,8.3,10.15,73.3
2308,Shiv Nadar University,India,10.07,17.09,3.57,13.46,14.29,14.48,72.95
2309,Giresun University,Turkey,10.57,18.43,8.07,15.96,12.73,7.14,72.92
2310,Seton Hall University,United States of America,9.21,17.46,10.03,14.72,10.46,11.02,72.9
2311,Vytautas Magnus University,Lithuania,4.48,16.05,7.29,14.5,16.72,13.85,72.9
2312,Inner Mongolia University for Nationalities,China,8.67,19.02,7.41,15.4,12.95,9.42,72.87
2313,Universidade Federal da Grande Dourados,Brazil,15.41,17.57,8.76,11.72,9.62,9.63,72.72
2314,Tokyo Dental College,Japan,9.21,21.28,6.24,14.48,13.05,8.4,72.66
2315,Seattle University,United States of America,6.79,16.47,8.93,15.51,13.22,11.65,72.56
2316,Henan University of Traditional Chinese Medicine,China,12.61,20.81,8.83,14.23,12.56,3.39,72.43
2317,Universidade Catolica de Brasilia,Brazil,4.7,19.12,5.16,14.7,13.59,15.14,72.4
2318,Universite Le Havre Normandie,France,0.83,19.29,4.67,14.91,14.71,17.86,72.27
2319,Beijing Union University,China,8.49,16.55,7.4,14.58,12.67,12.57,72.26
2320,Anqing Normal University,China,10.9,20.61,4.4,15.57,14.87,5.84,72.19
2321,"Arab Academy for Science, Technology & Maritime Transport",Egypt,9.03,12.56,8.27,13.67,12.64,16.0,72.17
2322,Universidad de Colima,Mexico,12.46,15.45,5.88,11.39,9.08,17.86,72.11
2323,Kuvempu University,India,7.18,20.54,3.28,14.73,15.49,10.74,71.95
2324,Cardinal Stefan Wyszynski University in Warsaw,Poland,7.75,16.89,4.59,13.82,11.98,16.8,71.84
2325,University of Winchester,United Kingdom,3.1,16.27,6.14,12.76,23.7,9.63,71.61
2326,Chongqing University of Science & Technology,China,9.9,16.93,8.34,12.08,12.05,12.32,71.61
2327,Korea Polytechnic University,South Korea,9.56,20.26,2.68,14.19,18.25,6.58,71.52
2328,University of Gloucestershire,United Kingdom,2.38,16.55,5.99,16.49,16.99,13.04,71.44
2329,Indiana University of Pennsylvania,United States of America,10.73,16.05,6.22,14.74,12.51,10.83,71.09
2330,Obuda University,Hungary,8.67,12.92,9.55,11.19,12.05,16.63,71.02
2331,Bharati Vidyapeeth Deemed University,India,6.98,19.16,7.67,13.79,12.99,10.25,70.84
2332,Tokyo University of Technology,Japan,8.31,17.23,5.55,13.76,14.11,11.82,70.77
2333,Bryn Mawr College,United States of America,2.62,18.55,5.97,15.64,15.19,12.65,70.62
2334,Mendeleyev University of Chemical Technology,Russia,11.69,16.41,9.4,12.45,8.41,12.16,70.52
2335,Slovak University of Agriculture Nitra,Slovakia,5.56,15.07,9.4,11.93,10.79,17.76,70.51
2336,Athabasca University,Canada,5.14,15.49,6.82,14.31,13.12,15.57,70.45
2337,University of Worcester,United Kingdom,7.18,15.24,5.13,14.9,13.87,14.06,70.38
2338,Foshan University,China,21.18,13.62,5.57,9.25,8.02,12.72,70.37
2339,Kohat University of Science & Technology,Pakistan,6.79,15.11,4.2,12.74,11.83,19.69,70.36
2340,Lingnan University,Hong Kong,1.36,15.21,6.04,18.88,14.58,14.2,70.27
2341,University of Zilina,Slovakia,10.24,9.97,18.48,9.32,6.35,15.82,70.17
2342,University of Nizwa,Oman,5.98,15.54,1.55,12.61,14.07,20.37,70.12
2343,University Teknikal Malaysia Melaka,Malaysia,6.39,13.02,15.28,11.31,10.04,14.06,70.1
2344,ESSEC Business School,France,3.81,14.87,4.38,15.23,13.19,18.55,70.02
2345,Yancheng Teachers University,China,14.06,18.04,5.61,14.93,11.38,6.0,70.01
2346,Universidade Federal do Estado do Rio de Janeiro,Brazil,8.85,17.89,7.84,12.45,10.15,12.8,69.98
2347,Guru Jambheshwar University of Science & Technology,India,9.73,19.97,4.94,15.56,14.86,4.87,69.93
2348,Beijing Information Science & Technology University,China,9.03,15.81,11.23,14.53,10.89,8.28,69.77
2349,Southern Connecticut State University,United States of America,4.92,17.75,3.98,14.92,18.02,10.15,69.74
2350,Jiamusi University,China,7.56,21.32,6.39,14.42,15.01,4.87,69.56
2351,Dongbei University of Finance & Economics,China,9.9,16.08,3.72,14.22,12.69,12.88,69.49
2352,University of Calicut,India,13.78,18.07,5.18,11.93,11.03,9.42,69.41
2353,University of Del Norte,Colombia,6.98,15.08,5.79,12.13,10.84,18.5,69.32
2354,Kenyatta University,Kenya,2.38,17.99,3.6,12.5,12.77,19.99,69.22
2355,Hubei University of Chinese Medicine,China,11.38,18.78,3.94,12.91,13.76,8.4,69.17
2356,National Defence Academy - Japan,Japan,6.98,17.92,8.53,14.12,11.73,9.53,68.82
2357,Indiana University Purdue University Fort Wayne,United States of America,2.13,15.16,5.9,15.92,16.49,13.19,68.79
2358,Banasthali Vidyapith,India,7.37,18.28,8.25,14.04,12.2,8.64,68.78
2359,Tianjin University of Commerce,China,9.21,16.58,5.77,13.81,12.69,10.35,68.41
2360,California State University Dominguez Hills,United States of America,1.36,19.24,3.2,13.2,18.49,12.72,68.22
2361,Universidad Nacional de San Juan,Argentina,6.39,16.26,5.04,12.44,12.6,15.14,67.86
2362,Northern Kentucky University,United States of America,0.29,17.95,5.17,15.3,22.01,7.14,67.85
2363,Burapha University,Thailand,7.18,16.29,4.86,12.62,11.36,15.51,67.83
2364,California State University San Bernardino,United States of America,7.75,15.81,6.71,14.74,12.61,10.05,67.68
2365,Universidade Fortaleza,Brazil,10.07,14.75,6.76,11.99,10.55,13.41,67.54
2366,University of Oradea,Romania,11.22,13.92,11.04,8.41,8.34,14.55,67.47
2367,University of Nicosia,Cyprus,4.92,14.75,6.68,12.35,12.18,16.52,67.4
2368,Universite Sidi Mohamed Ben Abdellah Fes,Morocco,10.24,14.28,7.9,9.33,7.79,17.86,67.39
2369,Universidad Autonoma de Ciudad Juarez,Mexico,7.37,14.7,4.55,11.98,13.08,15.64,67.31
2370,Canterbury Christ Church University,United Kingdom,6.18,13.71,8.08,14.62,11.75,12.96,67.3
2371,Klaipeda University,Lithuania,1.1,15.05,3.7,14.85,15.73,16.85,67.28
2372,Vassar College,United States of America,2.13,16.44,6.4,14.44,14.66,13.04,67.1
2373,University of Mosul,Iraq,5.77,15.91,3.61,11.15,10.97,19.65,67.07
2374,University of Venda,South Africa,7.94,16.03,5.51,10.5,10.81,16.17,66.96
2375,Cankiri Karatekin University,Turkey,11.38,17.36,5.03,12.61,10.85,9.74,66.96
2376,Xi'an Polytechnic University,China,10.9,16.76,9.23,13.19,10.2,6.58,66.86
2377,University of Macedonia,Greece,6.98,14.21,6.78,12.84,10.8,15.14,66.75
2378,Abdelmalek Essaadi University,Morocco,5.98,14.67,5.71,10.26,9.11,20.89,66.62
2379,Aleksandras Stulginskis University,Lithuania,6.39,15.74,8.09,13.18,10.8,12.32,66.52
2380,Universidad Nacional de Asuncion,Paraguay,1.62,18.92,2.77,8.99,18.52,15.64,66.46
2381,Universidade do Estado do Amazonas,Brazil,3.81,18.02,2.54,12.31,15.21,14.48,66.35
2382,Soochow University,Taiwan,6.59,17.12,4.47,15.39,12.73,10.05,66.34
2383,Seoul Women's University,South Korea,4.92,17.85,4.4,15.73,14.22,9.2,66.33
2384,Universitat de Vic,Spain,4.92,16.08,2.74,12.33,14.35,15.82,66.24
2385,Guangxi University of Chinese Medicine,China,9.21,19.06,4.48,12.71,12.48,8.16,66.11
2386,Universidade Estadual da Paraiba,Brazil,12.0,16.25,7.35,11.02,8.88,10.54,66.04
2387,Maulana Azad National Institute of Technology Bhopal,India,1.1,19.63,7.93,15.6,16.71,5.04,66.01
2388,Daejeon University,South Korea,10.9,16.72,5.19,13.03,11.12,8.87,65.83
2389,Nipissing University,Canada,2.86,15.3,4.12,14.58,13.73,15.2,65.8
2390,National Institute of Technology Hamirpur,India,6.18,18.74,7.67,14.76,13.46,4.87,65.69
2391,Fujian University of Technology,China,14.34,13.2,6.43,10.13,7.96,13.56,65.61
2392,University of Taipei,Taiwan,4.92,17.06,4.73,13.44,13.55,11.82,65.52
2393,Zayed University,United Arab Emirates,7.56,12.15,5.43,11.15,10.36,18.74,65.39
2394,University of Malakand,Pakistan,8.31,15.31,2.3,11.69,11.7,15.88,65.18
2395,California State University Chico,United States of America,6.79,15.33,6.4,13.5,11.5,11.65,65.16
2396,Manonmaniam Sundaranar University,India,8.49,17.35,4.77,12.88,11.24,10.35,65.09
2397,Xinjiang Agricultural University,China,12.16,15.29,2.84,11.73,11.29,11.73,65.05
2398,Harbin University of Commerce,China,10.73,15.74,10.46,12.02,11.1,4.87,64.93
2399,Tamil Nadu Agricultural University,India,5.14,16.65,5.43,13.82,11.95,11.9,64.9
2400,Capital University of Economics & Business,China,6.39,12.07,5.14,13.91,13.3,13.92,64.74
2401,National Civil Engineering Laboratory,Portugal,2.86,16.01,4.32,15.17,13.96,12.32,64.64
2402,Yarmouk University,Jordan,10.24,11.66,5.35,10.98,7.9,18.35,64.49
2403,Saint Petersburg State Electrotechnical University,Russia,4.03,11.5,13.76,12.16,9.84,13.19,64.49
2404,National Chin-Yi University of Technology,Taiwan,6.39,17.37,8.73,15.89,11.69,4.34,64.41
2405,Korea University of Technology & Education,South Korea,8.49,15.74,6.78,13.59,9.56,10.15,64.32
2406,Sathyabama University,India,8.13,14.69,13.25,11.13,9.59,7.54,64.32
2407,Ahi Evran University,Turkey,8.67,16.02,7.65,10.71,7.85,13.41,64.32
2408,University of Central Arkansas,United States of America,4.03,18.52,5.07,11.22,17.18,7.92,63.93
2409,Tokyo Gakugei University,Japan,6.39,15.62,5.03,11.83,9.77,15.26,63.9
2410,GGS Indraprastha University,India,6.98,17.64,7.98,14.17,12.95,3.98,63.7
2411,Sant Longowal Institute of Engineering & Technology (SLIET),India,10.41,17.76,5.97,13.86,11.73,3.98,63.69
2412,Irkutsk State University,Russia,4.92,13.76,4.76,13.67,11.82,14.27,63.21
2413,Nanjing Xiaozhuang University,China,4.03,18.79,4.65,14.84,14.79,6.0,63.11
2414,North-Eastern Federal University in Yakutsk,Russia,4.03,15.09,3.19,10.76,15.8,14.2,63.08
2415,Riga Stradins University,Latvia,1.62,15.47,7.63,10.65,11.29,16.11,62.77
2416,Jinggangshan University,China,6.39,17.95,4.01,14.13,12.96,7.14,62.57
2417,Bashkir State University,Russia,0.29,17.5,5.91,10.0,18.89,9.95,62.54
2418,Universidad Pontificia Bolivariana,Colombia,1.1,15.28,5.38,10.83,13.36,16.57,62.51
2419,Silesian University Opava,Czech Republic,2.62,14.09,8.75,10.59,10.09,16.35,62.49
2420,Ubon Ratchathani University,Thailand,1.87,17.82,3.25,13.68,13.51,12.32,62.46
2421,University West - Sweden,Sweden,9.73,13.46,3.73,11.43,9.91,14.06,62.33
2422,California State University East Bay,United States of America,7.56,14.38,6.16,11.11,10.99,11.9,62.11
2423,University of Northampton,United Kingdom,3.57,14.45,6.44,12.62,11.36,13.56,62.01
2424,Tokyo Denki University,Japan,7.37,13.83,9.84,11.56,8.58,10.64,61.81
2425,International Institute of Information Technology Hyderabad,India,4.48,13.36,8.11,12.46,11.96,11.11,61.49
2426,Shenyang University,China,1.36,16.28,8.72,13.71,13.62,7.66,61.35
2427,Tibet University,China,5.77,17.04,2.82,11.51,11.47,12.72,61.35
2428,Sari Agricultural Sciences & Natural Resources University (SANRU),Iran,5.77,15.18,1.53,14.4,16.59,7.79,61.27
2429,Luiss Guido Carli University,Italy,5.14,12.35,4.42,13.23,10.36,15.76,61.26
2430,Universidad Americas Puebla (UDLAP),Mexico,0.83,16.87,3.09,10.9,15.23,14.2,61.13
2431,Universidad ICESI,Colombia,0.01,18.21,1.9,10.23,18.7,12.07,61.12
2432,Cheongju University,South Korea,11.22,14.84,4.02,11.92,9.28,9.84,61.12
2433,Universidad Tecnica Particular de Loja,Ecuador,2.13,14.27,4.19,10.51,11.47,18.55,61.11
2434,University Shiga Prefecture,Japan,6.79,16.03,4.86,13.26,11.26,8.87,61.06
2435,University of Jeddah,Saudi Arabia,13.2,10.61,3.79,6.2,5.66,21.55,61.01
2436,Dezhou University,China,4.03,18.84,3.59,14.54,13.17,6.58,60.75
2437,Fukushima University,Japan,3.57,17.42,2.04,11.94,15.46,10.25,60.68
2438,Institut Teknologi Sepuluh Nopember,Indonesia,1.62,10.59,13.0,9.36,10.1,16.0,60.67
2439,Heilongjiang University of Science & Technology,China,5.14,17.58,4.86,13.34,14.37,5.21,60.49
2440,Universite Saad Dahlab de Blida,Algeria,2.13,14.08,4.51,11.19,10.66,17.86,60.42
2441,Fern University Hagen,Germany,5.98,12.95,6.15,12.17,9.41,13.71,60.37
2442,Union College,United States of America,0.56,17.64,5.27,11.62,15.43,9.74,60.26
2443,Universidade de Passo Fundo,Brazil,6.98,15.32,4.52,11.21,10.93,11.2,60.16
2444,Universidad Autonoma de Coahuila,United States of America,9.56,14.76,3.43,9.89,8.98,13.41,60.03
2445,Queen Margaret University,United Kingdom,0.83,15.07,5.18,13.17,11.27,14.48,60.0
2446,Hamilton College,United States of America,3.1,15.66,3.06,11.73,19.11,7.27,59.94
2447,Chaoyang University of Technology,Taiwan,7.18,14.05,7.48,13.12,9.81,8.16,59.8
2448,Universidade Luterana do Brasil,Brazil,6.79,17.08,4.6,12.34,11.29,7.54,59.63
2449,National Institute of Technology Raipur,India,14.61,13.85,6.28,9.91,7.56,7.41,59.61
2450,Universidade do Extremo Sul Catarinense,Brazil,3.34,17.18,2.36,12.33,13.49,10.83,59.53
2451,Abdullah Gul University,Turkey,5.77,14.61,2.01,12.28,12.74,11.99,59.41
2452,Baku State University,Azerbaijan,7.75,13.14,5.69,8.39,5.74,18.64,59.35
2453,Ovidius University,Romania,8.67,12.76,10.79,6.36,7.89,12.72,59.2
2454,Pedagogical University of Cracow,Poland,8.31,13.46,5.24,11.24,8.8,12.07,59.13
2455,Diponegoro University,Indonesia,2.13,11.43,12.12,7.87,9.47,16.06,59.07
2456,Claremont McKenna College,United States of America,5.56,13.84,6.32,12.98,9.16,11.2,59.06
2457,Universidad Autonoma de Zacatecas,Mexico,8.13,12.47,5.62,10.07,7.25,15.51,59.05
2458,University of Economics - Prague,Czech Republic,5.14,10.06,15.1,10.37,7.81,10.54,59.02
2459,Sahmyook University,South Korea,3.81,16.46,4.53,11.86,12.94,9.31,58.91
2460,National Institute of Technology Agartala,India,9.56,15.79,6.57,12.24,10.9,3.79,58.85
2461,Universidade do Estado de Mato Grosso,Brazil,4.48,16.33,4.57,10.26,12.17,11.02,58.83
2462,Kobe Pharmaceutical University,Japan,3.81,18.22,2.54,12.98,14.94,6.3,58.79
2463,Health Sciences University of Hokkaido,Japan,5.77,16.93,4.02,12.65,11.59,7.79,58.75
