Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
1669,Pamukkale University,TURKEY,31.41,44.3,22.15,39.61,33.58,23.96,195.02
1670,AgroSup Dijon,FRANCE,26.98,46.29,17.41,38.96,35.87,29.44,194.95
1671,Annamalai University,INDIA,26.5,46.13,19.75,39.91,36.29,26.29,194.88
1672,Guangdong Ocean University,CHINA MAINLAND,38.36,42.84,19.12,37.05,31.77,25.51,194.65
1673,Catholic University of America,USA,26.09,44.68,22.43,37.89,33.36,30.11,194.56
1674,International Islamic University Malaysia,MALAYSIA,26.02,44.52,24.96,34.1,28.86,36.08,194.54
1675,University Brunei Darussalam,BRUNEI,21.1,46.29,16.46,38.04,39.99,32.66,194.54
1676,University Massachusetts Dartmouth,USA,25.16,45.25,18.4,39.3,36.67,29.72,194.51
1677,Shenyang University of Technology,CHINA MAINLAND,34.76,43.2,19.87,40.19,35.5,20.96,194.48
1678,Universiti Malaysia Terengganu,MALAYSIA,32.28,43.16,18.51,35.9,32.58,31.95,194.39
1679,Chapman University,USA,29.87,43.22,20.45,37.83,32.69,30.25,194.3
1680,University of Westminster,ENGLAND,24.27,44.14,20.85,39.29,34.95,30.8,194.3
1681,National Dong Hwa University,TAIWAN,25.45,44.53,18.91,39.4,34.37,31.55,194.22
1682,Saint Marianna University,JAPAN,29.87,45.39,20.35,39.72,35.36,23.52,194.2
1683,Federation University Australia,AUSTRALIA,27.44,44.65,19.55,37.5,32.97,32.06,194.16
1684,Universite de Toulon,FRANCE,23.42,45.52,18.54,38.28,34.55,33.78,194.08
1685,Universite d'Artois,FRANCE,31.58,43.31,18.27,36.63,32.59,31.63,194.01
1686,Universidad Michoacana de San Nicolas de Hidalgo,MEXICO,30.45,43.17,20.47,36.89,31.05,31.68,193.72
1687,South Valley University Egypt,EGYPT,33.07,41.74,17.53,35.71,32.11,33.55,193.71
1688,Chongqing Jiaotong University,CHINA MAINLAND,36.6,42.49,18.83,38.46,33.18,23.94,193.5
1689,Central University of Finance & Economics,CHINA MAINLAND,33.68,41.42,19.24,37.77,32.4,28.94,193.45
1690,Hofstra University,USA,18.1,47.25,19.75,42.03,40.99,25.29,193.4
1691,Al Jouf University,SAUDI ARABIA,37.65,39.65,17.6,33.61,28.58,36.26,193.35
1692,University of Dayton,USA,27.44,43.58,21.16,38.85,33.23,28.82,193.08
1693,Universite de Gabes,TUNISIA,29.75,40.78,19.26,36.5,32.39,34.12,192.8
1694,Sookmyung Women's University,SOUTH KOREA,27.64,47.55,18.02,39.59,35.94,23.96,192.7
1695,Jonkoping University,SWEDEN,28.72,42.14,18.87,38.22,32.65,31.98,192.57
1696,Hubei University of Medicine,CHINA MAINLAND,32.49,45.69,19.39,39.78,34.18,20.96,192.49
1697,Northeast Electric Power University,CHINA MAINLAND,33.88,41.88,19.08,38.95,35.95,22.74,192.47
1698,Siberian Federal University,RUSSIA,29.33,43.58,22.49,36.47,30.4,30.17,192.44
1699,University of Hyogo,JAPAN,30.51,43.99,21.75,37.66,30.81,27.7,192.43
1700,University of Tulsa,USA,23.81,45.19,19.31,39.95,37.31,26.82,192.39
1701,Zhejiang Ocean University,CHINA MAINLAND,29.99,45.3,18.84,40.28,36.6,21.28,192.28
1702,Laurentian University,CANADA,25.88,44.62,18.66,38.03,33.91,31.03,192.12
1703,University of Koblenz & Landau,GERMANY (FED REP GER),27.38,44.69,18.43,37.05,33.13,31.35,192.03
1704,Universidade Federal do Maranhao,BRAZIL,32.55,42.72,20.08,37.49,32.54,26.58,191.95
1705,Kalinga Institute of Industrial Technology (KIIT),INDIA,27.83,45.06,21.24,37.8,34.17,25.49,191.58
1706,Eduardo Mondlane University,MOZAMBIQUE,16.96,44.34,13.33,40.48,45.9,30.52,191.52
1707,Jining Medical University,CHINA MAINLAND,34.03,44.66,19.64,39.44,33.38,20.35,191.5
1708,Florida A&M University,USA,27.64,45.33,18.3,38.21,35.27,26.67,191.43
1709,Shanxi Agricultural University,CHINA MAINLAND,37.69,42.11,18.73,36.11,30.61,26.09,191.35
1710,National Chung Cheng University,TAIWAN,30.45,42.45,21.27,37.71,31.01,28.45,191.34
1711,Utkal University,INDIA,6.27,49.02,8.99,45.12,67.27,14.39,191.06
1712,Xihua University,CHINA MAINLAND,34.85,42.5,18.91,37.78,32.18,24.83,191.06
1713,National Yunlin University Science & Technology,TAIWAN,35.61,40.06,19.82,36.7,30.37,28.33,190.88
1714,Xi'an Medical University,CHINA MAINLAND,32.55,44.58,19.47,40.62,34.76,18.86,190.84
1715,Indian Statistical Institute Kolkata,INDIA,27.64,42.23,20.45,37.61,31.93,30.79,190.66
1716,Indian Institute of Technology (IIT) - Patna,INDIA,33.48,42.12,19.46,38.23,33.34,23.73,190.36
1717,Taiyuan University of Science & Technology,CHINA MAINLAND,31.08,43.65,18.55,39.14,34.51,23.24,190.16
1718,Brandenburg University of Technology Cottbus,GERMANY (FED REP GER),26.37,42.27,21.54,36.45,32.01,31.52,190.16
1719,Gaziantep University,TURKEY,26.57,43.86,23.28,38.78,32.63,25.0,190.12
1720,Universidad Catolica de Murcia,SPAIN,26.43,42.64,18.3,38.19,34.35,30.13,190.06
1721,Huaiyin Institute of Technology,CHINA MAINLAND,33.02,43.47,18.55,37.26,32.55,25.19,190.02
1722,Kyorin University,JAPAN,29.51,43.75,20.24,38.67,34.17,23.66,190.01
1723,Malardalen University,SWEDEN,22.04,43.67,19.49,37.26,35.01,32.52,189.99
1724,Jimei University,CHINA MAINLAND,35.79,41.65,18.56,37.32,32.16,24.49,189.97
1725,Jianghan University,CHINA MAINLAND,28.72,45.45,17.96,38.32,35.92,23.43,189.8
1726,Saint John's University,USA,22.87,46.43,19.19,37.88,37.31,26.09,189.76
1727,Zurich University of Applied Sciences,SWITZERLAND,25.23,43.62,17.85,36.95,33.54,32.56,189.76
1728,Lovely Professional University,INDIA,34.03,43.56,19.96,34.28,30.55,27.37,189.75
1729,Technical University of Cluj Napoca,ROMANIA,27.18,41.05,24.73,33.4,30.11,33.26,189.74
1730,Birmingham City University,ENGLAND,20.21,44.04,17.09,39.84,42.69,25.84,189.7
1731,Embry-Riddle Aeronautical University,USA,19.56,44.55,16.99,39.89,42.34,26.31,189.64
1732,Universidade Federal Rural do Rio de Janeiro (UFRRJ),BRAZIL,31.41,43.49,20.68,36.42,30.58,26.96,189.54
1733,Trent University,CANADA,25.59,44.79,19.25,37.35,32.69,29.77,189.44
1734,University of Ostrava,CZECH REPUBLIC,25.45,42.69,20.59,36.15,32.24,32.17,189.28
1735,University of La Reunion,REUNION,27.38,43.23,16.97,36.63,33.48,31.51,189.19
1736,Weifang Medical University,CHINA MAINLAND,32.86,44.2,18.73,38.86,33.59,20.93,189.17
1737,Jiangxi University of Finance & Economics,CHINA MAINLAND,26.5,42.8,16.58,40.3,38.16,24.79,189.14
1738,Sapporo Medical University,JAPAN,26.71,45.35,20.71,39.95,34.82,21.43,188.97
1739,Oita University,JAPAN,29.15,44.61,20.39,37.53,32.29,24.94,188.92
1740,Pontificia Universidade Catolica do Rio de Janeiro,BRAZIL,28.97,41.55,19.9,36.09,30.68,31.68,188.88
1741,National Institute of Technology Durgapur,INDIA,29.45,44.62,20.82,38.52,33.26,22.17,188.83
1742,Universidad de Burgos,SPAIN,31.74,41.5,18.27,36.44,31.59,29.17,188.71
1743,Estonian University of Life Sciences,ESTONIA,25.38,44.86,16.36,35.96,34.38,31.73,188.68
1744,University Science & Technology Liaoning,CHINA MAINLAND,35.19,40.96,18.52,36.12,31.07,26.58,188.44
1745,Myongji University,SOUTH KOREA,27.77,44.47,18.78,38.45,32.91,25.97,188.34
1746,Jamia Hamdard University,INDIA,26.3,45.91,18.62,36.36,32.66,28.47,188.32
1747,National Institute of Technology Warangal,INDIA,33.83,43.7,20.69,36.4,31.05,22.61,188.28
1748,Universidade Federal de Amazonas,BRAZIL,34.85,41.33,20.17,34.51,28.33,29.02,188.21
1749,Jilin Normal University,CHINA MAINLAND,28.03,45.35,16.92,40.78,38.19,18.9,188.17
1750,National University of the South,ARGENTINA,30.74,41.79,20.2,35.78,28.74,30.91,188.16
1751,Wuyi University,CHINA MAINLAND,32.81,43.91,16.3,37.68,35.34,22.09,188.13
1752,Iwate Medical University,JAPAN,26.3,44.87,19.86,39.95,35.56,21.48,188.01
1753,Taizhou University,CHINA MAINLAND,32.55,44.06,16.87,37.73,34.93,21.76,187.9
1754,Universidade Federal de Campina Grande,BRAZIL,31.96,41.61,21.36,35.65,30.4,26.91,187.89
1755,Changchun University of Technology,CHINA MAINLAND,31.69,44.12,18.94,39.65,35.58,17.92,187.88
1756,Liaoning Normal University,CHINA MAINLAND,32.96,42.46,18.58,38.39,33.28,22.2,187.87
1757,Nanjing University of Finance & Economics,CHINA MAINLAND,36.07,43.19,17.38,34.77,32.42,23.94,187.76
1758,University of International Business & Economics,CHINA MAINLAND,33.22,39.55,17.54,37.02,32.06,28.36,187.75
1759,Chongqing University of Technology,CHINA MAINLAND,31.85,45.42,19.3,35.33,32.65,23.14,187.69
1760,Universite de Technologie de Compiegne,FRANCE,22.87,44.5,18.59,36.65,33.13,31.79,187.52
1761,"Visvesvaraya National Institute of Technology, Nagpur",INDIA,27.24,45.76,20.72,39.17,33.95,20.6,187.44
1762,Hebei University of Science & Technology,CHINA MAINLAND,33.78,42.77,18.81,37.73,33.91,20.41,187.42
1763,Roskilde University,DENMARK,27.04,41.29,18.52,37.37,32.63,30.5,187.36
1764,Fayoum University,EGYPT,29.21,40.76,18.05,35.97,32.49,30.72,187.21
1765,Western Washington University,USA,22.95,43.72,18.73,38.41,38.37,24.98,187.16
1766,Yuzuncu Yil University,TURKEY,30.97,43.19,21.63,37.58,30.56,23.21,187.14
1767,Shivaji University,INDIA,19.28,45.48,17.16,40.47,38.84,25.86,187.08
1768,Universidad Veracruzana,MEXICO,32.23,40.03,21.01,34.89,28.14,30.48,186.78
1769,Obafemi Awolowo University,NIGERIA,26.91,42.94,18.57,35.31,30.19,32.65,186.56
1770,American University of Sharjah,UNITED ARAB EMIRATES,31.74,40.62,18.54,33.42,28.93,33.32,186.56
1771,Universidad Autonoma del Estado de Morelos,MEXICO,31.08,41.04,20.41,35.53,28.5,29.86,186.43
1772,UHI Millennium Institute,SCOTLAND,21.62,45.55,15.68,37.61,36.97,28.92,186.36
1773,Simmons University,USA,6.08,49.33,11.63,45.98,57.1,16.0,186.13
1774,National Institute of Technology Silchar,INDIA,31.74,43.53,19.64,37.76,33.56,19.8,186.03
1775,Kyoto Institute of Technology,JAPAN,26.91,43.43,20.26,36.57,31.59,27.22,185.98
1776,University of Opole,POLAND,20.84,42.43,17.04,37.95,43.45,24.23,185.94
1777,University of Colombo,SRI LANKA,19.08,43.09,17.86,38.09,38.38,29.43,185.93
1778,Goldsmiths University London,ENGLAND,22.38,40.75,21.33,39.05,32.74,29.67,185.92
1779,Universidad Autonoma de Baja California,MEXICO,30.91,40.74,20.54,33.75,27.61,32.15,185.69
1780,Anadolu University,TURKEY,18.1,46.26,20.94,40.28,35.0,25.06,185.65
1781,University of Central Venezuela,VENEZUELA,15.18,44.4,15.54,38.65,40.7,31.16,185.64
1782,University of Engineering & Technology Taxila,PAKISTAN,27.38,42.21,15.82,36.53,34.03,29.65,185.62
1783,Siksha 'O' Anusandhan University,INDIA,29.63,45.07,19.32,37.82,34.85,18.9,185.59
1784,Belarusian State University,BELARUS,24.57,38.49,23.04,34.05,28.54,36.8,185.49
1785,Charles R. Drew University of Medicine & Science,USA,5.71,50.12,9.54,46.08,58.97,15.05,185.46
1786,Istanbul Medeniyet University,TURKEY,26.09,42.65,19.48,38.23,33.88,24.83,185.17
1787,Kyonggi University,SOUTH KOREA,32.23,42.6,18.13,37.09,31.08,24.03,185.15
1788,Hebei University of Engineering,CHINA MAINLAND,31.96,42.53,18.04,37.96,33.82,20.84,185.15
1789,University of Aegean,GREECE,21.96,42.43,19.47,36.25,33.72,31.3,185.13
1790,Damietta University,EGYPT,20.48,43.09,13.49,38.85,44.81,24.38,185.1
1791,Minjiang University,CHINA MAINLAND,35.7,39.01,16.82,35.68,31.89,25.97,185.07
1792,Xi'an University of Posts & Telecommunications,CHINA MAINLAND,34.47,39.68,18.76,36.99,31.6,23.5,185.0
1793,University of St Gallen,SWITZERLAND,23.34,41.43,17.02,37.45,34.79,30.91,184.95
1794,Government College University Lahore,PAKISTAN,31.52,40.24,18.82,33.99,28.19,32.17,184.94
1795,University of Wolverhampton,ENGLAND,23.26,42.37,19.19,36.58,32.89,30.58,184.88
1796,Nanyang Normal College,CHINA MAINLAND,22.78,47.29,15.7,41.18,40.8,17.09,184.84
1797,University of Tunku Abdul Rahman,MALAYSIA,25.67,43.47,18.98,36.13,32.5,27.88,184.62
1798,East Tennessee State University,USA,25.38,42.61,21.54,36.2,30.74,28.08,184.54
1799,Inonu University,TURKEY,30.57,42.48,22.71,36.71,29.49,22.43,184.39
1800,Instituto Federal do Ceara (IFCE),BRAZIL,14.36,44.59,12.48,41.04,54.95,16.96,184.38
1801,German Sport University Cologne,GERMANY (FED REP GER),24.65,42.13,17.92,37.42,32.02,30.2,184.33
1802,Abdul Wali Khan University,PAKISTAN,21.96,43.6,15.69,36.55,34.9,31.51,184.21
1803,Mid-Sweden University,SWEDEN,23.03,42.07,17.65,37.47,33.44,30.5,184.15
1804,Nord University,NORWAY,29.87,39.77,16.71,35.47,31.54,30.78,184.13
1805,Cumhuriyet University,TURKEY,30.68,42.3,20.69,36.56,30.24,23.64,184.11
1806,University of Bergamo,ITALY,25.81,40.88,18.72,36.59,32.53,29.57,184.09
1807,Universite de La Rochelle,FRANCE,18.2,45.15,17.46,36.73,33.73,32.78,184.06
1808,University of Tun Hussein Onn Malaysia,MALAYSIA,19.56,42.14,23.58,34.28,32.78,31.61,183.95
1809,Huaiyin Normal University,CHINA MAINLAND,29.09,43.91,16.97,39.21,36.08,18.64,183.9
1810,Universitat Internacional de Catalunya (UIC),SPAIN,27.24,42.14,17.32,36.37,32.9,27.87,183.84
1811,Celal Bayar University,TURKEY,27.44,42.67,20.3,37.51,32.41,23.5,183.83
1812,University of Bialystok,POLAND,22.78,43.4,16.15,37.11,39.16,25.21,183.8
1813,Towson University,USA,24.72,41.95,19.42,37.9,35.12,24.69,183.8
1814,Bauhaus-Universitat Weimar,GERMANY (FED REP GER),16.2,43.25,14.56,39.97,42.29,27.4,183.67
1815,Catholic University of Daegu,SOUTH KOREA,29.15,41.74,20.42,37.54,31.3,23.31,183.46
1816,University of Derby,ENGLAND,27.38,40.29,17.93,35.52,32.01,30.32,183.45
1817,Florida Institute of Technology,USA,25.45,41.81,20.82,34.76,31.08,29.43,183.35
1818,Illinois State University,USA,27.31,41.6,21.07,36.86,29.87,26.6,183.31
1819,Haverford College,USA,9.61,47.71,12.18,40.81,52.42,20.54,183.26
1820,Hainan Medical University,CHINA MAINLAND,32.96,40.77,18.67,35.64,30.86,24.34,183.26
1821,University of North Carolina Wilmington,USA,27.38,41.67,19.31,36.65,31.65,26.58,183.23
1822,Shandong Jianzhu University,CHINA MAINLAND,36.34,39.6,19.19,35.72,30.06,22.01,182.91
1823,Wuhan Polytechnic University,CHINA MAINLAND,27.51,43.12,17.49,37.14,33.95,23.64,182.85
1824,Tezpur University,INDIA,26.02,44.73,18.8,38.2,34.0,21.08,182.83
1825,Indian Institute of Science Education & Research (IISER) - Thiruvananthapuram,INDIA,19.08,46.37,12.92,38.67,44.91,20.87,182.82
1826,UOC Universitat Oberta de Catalunya,SPAIN,26.23,40.15,17.32,36.09,33.5,29.49,182.78
1827,Sunway University,MALAYSIA,28.41,42.24,17.73,33.17,28.62,32.61,182.77
1828,Lorestan University,IRAN,26.98,42.94,16.18,37.43,35.66,23.19,182.37
1829,Indian Institute of Technology Bhubaneswar,INDIA,26.57,42.07,19.42,36.77,33.25,24.25,182.33
1830,Sunchon National University,SOUTH KOREA,25.74,43.0,17.67,37.61,32.92,25.35,182.28
1831,Xiamen University of Technology,CHINA MAINLAND,28.91,41.43,18.89,34.18,30.76,27.56,181.71
1832,European University Institute,ITALY,21.79,38.41,19.55,37.84,32.61,31.43,181.63
1833,Tunghai University,TAIWAN,32.07,40.14,18.32,34.51,29.12,27.4,181.56
1834,Clark University,USA,21.87,42.72,17.29,37.6,35.52,26.4,181.4
1835,Pirogov Russian National Research Medical University,RUSSIA,21.28,43.27,20.19,35.56,32.15,28.91,181.36
1836,CY Cergy Paris Universite,FRANCE,17.38,42.68,18.37,36.95,33.49,32.43,181.3
1837,King Mongkuts University of Technology North Bangkok,THAILAND,29.87,39.5,19.92,33.21,29.04,29.74,181.29
1838,King Mongkuts Institute of Technology Ladkrabang,THAILAND,29.45,38.79,22.49,33.79,27.87,28.79,181.18
1839,Inner Mongolia Agricultural University,CHINA MAINLAND,34.57,39.54,18.17,34.73,29.55,24.6,181.16
1840,Appalachian State University,USA,29.15,41.23,19.83,35.71,29.2,26.05,181.16
1841,Technical University of Crete,GREECE,20.02,43.16,16.56,35.97,35.69,29.71,181.11
1842,Grigore T Popa University of Medicine & Pharmacy,ROMANIA,21.01,45.28,23.48,32.37,30.23,28.57,180.95
1843,Universidade Estadual de Ponta Grossa,BRAZIL,26.43,42.16,17.99,36.14,31.55,26.44,180.71
1844,Bogor Agricultural University,INDONESIA,22.95,39.84,21.99,33.27,30.81,31.72,180.59
1845,University of Pardubice,CZECH REPUBLIC,24.87,40.74,21.12,34.84,30.11,28.89,180.56
1846,Indian Institute of Technology (IIT) - Mandi,INDIA,28.41,41.95,18.26,35.75,32.04,23.98,180.39
1847,Akita University,JAPAN,27.57,41.37,19.92,36.35,30.36,24.75,180.32
1848,Rikkyo University,JAPAN,22.21,43.48,15.97,36.6,35.36,26.62,180.24
1849,Moulay Ismail University of Meknes,MOROCCO,29.33,39.01,18.48,33.26,30.05,30.03,180.16
1850,Xi'an Shiyou University,CHINA MAINLAND,35.23,39.44,19.72,34.96,29.26,21.2,179.81
1851,Sardar Vallabhbhai National Institute of Technology,INDIA,26.57,43.95,19.18,36.67,33.34,20.09,179.8
1852,Taylor's University,MALAYSIA,23.34,40.99,16.76,35.25,33.49,29.96,179.78
1853,Naresuan University,THAILAND,24.5,41.03,18.38,34.79,30.18,30.89,179.77
1854,University of Namibia,NAMIBIA,15.07,42.3,12.54,37.04,44.31,28.48,179.75
1855,Sichuan University of Science & Engineering,CHINA MAINLAND,30.57,44.88,18.76,33.79,31.11,20.51,179.61
1856,Universidad de La Serena,CHILE,21.45,42.87,13.56,36.21,37.16,28.27,179.51
1857,Saratov State University,RUSSIA,21.7,40.04,19.89,35.64,31.52,30.67,179.47
1858,Madurai Kamaraj University,INDIA,20.84,44.65,16.14,37.25,35.38,25.19,179.44
1859,Shanxi Normal University,CHINA MAINLAND,31.91,41.35,17.7,36.12,31.55,20.81,179.44
1860,Fujian University of Technology,CHINA MAINLAND,28.66,38.75,16.8,36.31,32.92,25.97,179.42
1861,Universidade Federal de Sao Joao del-Rei,BRAZIL,28.53,40.81,20.99,34.63,28.93,25.53,179.42
1862,Universite Badji Mokhtar - Annaba,ALGERIA,23.66,39.39,18.07,35.51,31.06,31.6,179.29
1863,San Pablo CEU University,SPAIN,22.46,42.4,16.95,36.03,33.94,27.51,179.28
1864,Vienna University of Economics & Business,AUSTRIA,21.96,41.09,16.92,35.76,32.29,31.24,179.26
1865,Hazara University,PAKISTAN,28.03,40.2,15.62,34.33,31.54,29.42,179.13
1866,Universidad del Rosario,COLOMBIA,22.95,41.11,17.94,34.33,31.07,31.68,179.09
1867,Military University of Technology in Warsaw,POLAND,28.66,39.92,21.69,34.08,28.24,26.48,179.07
1868,Ecole Nationale d'Ingenieurs de Tunis (ENIT),TUNISIA,21.19,39.22,20.2,34.61,29.86,33.98,179.06
1869,Pontificia Universidad Catolica del Peru,PERU,21.45,38.86,18.42,34.38,33.07,32.53,178.7
1870,American University Cairo,EGYPT,26.02,39.26,18.33,34.14,31.14,29.75,178.63
1871,Indian Institute of Science Education & Research (IISER) - Mohali,INDIA,25.95,43.25,16.71,35.81,32.8,24.03,178.55
1872,Nagaoka University of Technology,JAPAN,24.72,41.55,18.99,35.85,30.57,26.83,178.52
1873,GH Asachi Technical University,ROMANIA,22.04,40.94,23.04,32.4,28.36,31.59,178.37
1874,Dalian University,CHINA MAINLAND,27.57,41.75,18.66,36.75,32.06,21.51,178.31
1875,Hunan University of Chinese Medicine,CHINA MAINLAND,27.44,42.64,16.4,37.51,34.3,19.87,178.16
1876,North Carolina A&T State University,USA,24.27,42.18,18.31,35.65,32.94,24.81,178.16
1877,Bundeswehr University Munich,GERMANY (FED REP GER),24.04,40.07,18.99,34.15,31.6,29.16,178.02
1878,"University of Technology, Iraq",IRAQ,25.67,38.9,18.8,33.69,30.79,29.94,177.79
1879,Universidade da Madeira,PORTUGAL,15.64,41.75,13.89,37.29,41.69,27.47,177.74
1880,Universiti Tenaga Nasional,MALAYSIA,21.7,42.31,18.02,33.58,33.42,28.68,177.72
1881,Mae Fah Luang University,THAILAND,19.65,43.42,15.33,34.36,34.32,30.63,177.72
1882,Yerevan State University,ARMENIA,15.07,39.45,15.82,35.77,44.52,26.92,177.55
1883,Guilin Medical University,CHINA MAINLAND,30.91,41.51,16.67,37.18,33.17,18.04,177.46
1884,Gansu Agricultural University,CHINA MAINLAND,33.93,39.01,17.3,33.22,28.36,25.43,177.26
1885,Bengbu Medical College,CHINA MAINLAND,29.69,41.92,17.98,37.88,32.78,17.0,177.25
1886,Luoyang Normal University,CHINA MAINLAND,27.9,44.3,17.12,37.71,34.06,16.1,177.19
1887,Instituto Superior de Ciencias da Saude Egas Moniz,PORTUGAL,12.72,45.17,14.86,38.27,42.01,23.87,176.9
1888,Kwansei Gakuin University,JAPAN,24.04,43.14,18.08,34.66,31.5,25.47,176.9
1889,University of Nova Gorica,SLOVENIA,13.87,43.85,12.7,37.32,40.87,28.25,176.85
1890,Canakkale Onsekiz Mart University,TURKEY,28.72,39.99,20.08,34.94,29.16,23.89,176.79
1891,Izmir Katip Celebi University,TURKEY,29.09,39.55,22.16,34.75,28.19,22.99,176.73
1892,Yangtze Normal University,CHINA MAINLAND,31.41,40.18,16.84,36.57,32.22,19.46,176.69
1893,Duzce University,TURKEY,27.57,40.73,18.59,35.7,31.68,22.3,176.58
1894,Universite de Toulouse - Jean Jaures,FRANCE,21.96,40.62,19.04,34.18,29.78,30.9,176.48
1895,Kennesaw State University,USA,30.34,38.25,20.44,32.81,26.92,27.72,176.47
1896,Zhejiang University of Finance & Economics,CHINA MAINLAND,27.7,40.89,16.34,36.69,33.77,21.05,176.44
1897,Universidad Nacional de Tucuman,ARGENTINA,26.57,40.1,17.22,33.89,29.88,28.71,176.37
1898,Gomal University,PAKISTAN,12.72,42.81,10.68,39.16,48.73,22.25,176.36
1899,Motilal Nehru National Institute of Technology,INDIA,27.11,43.39,19.43,35.13,31.01,20.22,176.3
1900,Universitat de Vic - Universitat Central de Catalunya (UVic-UCC),SPAIN,26.23,40.44,14.86,34.43,33.09,27.25,176.3
1901,University of New Orleans,USA,16.75,45.22,16.29,35.95,35.96,26.12,176.29
